Date,SIM
1998/8/26,0.3
1998/8/27,0.292307692
1998/8/28,0.284615385
1998/8/31,0.276923077
1998/9/1,0.269230769
1998/9/2,0.261538462
1998/9/3,0.253846154
1998/9/4,0.246153846
1998/9/8,0.238461538
1998/9/9,0.230769231
1998/9/10,0.223076923
1998/9/11,0.215384615
1998/9/14,0.207692308
1998/9/15,0.2
1998/9/16,0.192307692
1998/9/17,0.184615385
1998/9/18,0.176923077
1998/9/21,0.169230769
1998/9/22,0.161538462
1998/9/23,0.153846154
1998/9/24,0.146153846
1998/9/25,0.138461538
1998/9/28,0.130769231
1998/9/29,0.123076923
1998/9/30,0.115384615
1998/10/1,0.107692308
1998/10/2,0.1
1998/10/5,0.092307692
1998/10/6,0.084615385
1998/10/7,0.076923077
1998/10/8,0.069230769
1998/10/9,0.061538462
1998/10/12,0.053846154
1998/10/13,0.046153846
1998/10/14,0.038461538
1998/10/15,0.030769231
1998/10/16,0.023076923
1998/10/19,0.015384615
1998/10/20,0.007692308
1998/10/21,0
1998/10/22,0
1998/10/23,0
1998/10/26,0
1998/10/27,0.007692308
1998/10/28,0.015384615
1998/10/29,0.023076923
1998/10/30,0.030769231
1998/11/2,0.038461538
1998/11/3,0.046153846
1998/11/4,0.053846154
1998/11/5,0.061538462
1998/11/6,0.069230769
1998/11/9,0.076923077
1998/11/10,0.084615385
1998/11/11,0.092307692
1998/11/12,0.1
1998/11/13,0.107692308
1998/11/16,0.115384615
1998/11/17,0.123076923
1998/11/18,0.130769231
1998/11/19,0.138461538
1998/11/20,0.146153846
1998/11/23,0.153846154
1998/11/24,0.161538462
1998/11/25,0.169230769
1998/11/27,0.176923077
1998/11/30,0.184615385
1998/12/1,0.192307692
1998/12/2,0.2
1998/12/3,0.207692308
1998/12/4,0.215384615
1998/12/7,0.223076923
1998/12/8,0.230769231
1998/12/9,0.238461538
1998/12/10,0.246153846
1998/12/11,0.253846154
1998/12/14,0.261538462
1998/12/15,0.269230769
1998/12/16,0.276923077
1998/12/17,0.284615385
1998/12/18,0.292307692
1998/12/21,0.3
1998/12/22,0.307692308
1998/12/23,0.315384615
1998/12/24,0.323076923
1998/12/28,0.330769231
1998/12/29,0.338461538
1998/12/30,0.346153846
1998/12/31,0.353846154
1999/1/4,0.361538462
1999/1/5,0.369230769
1999/1/6,0.376923077
1999/1/7,0.384615385
1999/1/8,0.392307692
1999/1/11,0.4
1999/1/12,0.407692308
1999/1/13,0.415384615
1999/1/14,0.423076923
1999/1/15,0.430769231
1999/1/19,0.438461538
1999/1/20,0.446153846
1999/1/21,0.453846154
1999/1/22,0.461538462
1999/1/25,0.469230769
1999/1/26,0.476923077
1999/1/27,0.484615385
1999/1/28,0.492307692
1999/1/29,0.5
1999/2/1,0.507692308
1999/2/2,0.515384615
1999/2/3,0.523076923
1999/2/4,0.530769231
1999/2/5,0.538461538
1999/2/8,0.546153846
1999/2/9,0.553846154
1999/2/10,0.561538462
1999/2/11,0.569230769
1999/2/12,0.576923077
1999/2/16,0.584615385
1999/2/17,0.592307692
1999/2/18,0.6
1999/2/19,0.607692308
1999/2/22,0.615384615
1999/2/23,0.623076923
1999/2/24,0.630769231
1999/2/25,0.638461538
1999/2/26,0.646153846
1999/3/1,0.653846154
1999/3/2,0.661538462
1999/3/3,0.669230769
1999/3/4,0.676923077
1999/3/5,0.684615385
1999/3/8,0.692307692
1999/3/9,0.7
1999/3/10,0.707692308
1999/3/11,0.715384615
1999/3/12,0.723076923
1999/3/15,0.730769231
1999/3/16,0.738461538
1999/3/17,0.746153846
1999/3/18,0.753846154
1999/3/19,0.761538462
1999/3/22,0.769230769
1999/3/23,0.776923077
1999/3/24,0.784615385
1999/3/25,0.792307692
1999/3/26,0.8
1999/3/29,0.807692308
1999/3/30,0.815384615
1999/3/31,0.823076923
1999/4/1,0.830769231
1999/4/5,0.838461538
1999/4/6,0.846153846
1999/4/7,0.853846154
1999/4/8,0.861538462
1999/4/9,0.869230769
1999/4/12,0.876923077
1999/4/13,0.884615385
1999/4/14,0.892307692
1999/4/15,0.9
1999/4/16,0.907692308
1999/4/19,0.915384615
1999/4/20,0.923076923
1999/4/21,0.923076923
1999/4/22,0.923076923
1999/4/23,0.923076923
1999/4/26,0.923076923
1999/4/27,0.923076923
1999/4/28,0.923076923
1999/4/29,0.923076923
1999/4/30,0.923076923
1999/5/3,0.923076923
1999/5/4,0.915384615
1999/5/5,0.907692308
1999/5/6,0.9
1999/5/7,0.892307692
1999/5/10,0.884615385
1999/5/11,0.876923077
1999/5/12,0.869230769
1999/5/13,0.861538462
1999/5/14,0.853846154
1999/5/17,0.846153846
1999/5/18,0.838461538
1999/5/19,0.830769231
1999/5/20,0.823076923
1999/5/21,0.815384615
1999/5/24,0.807692308
1999/5/25,0.8
1999/5/26,0.792307692
1999/5/27,0.784615385
1999/5/28,0.776923077
1999/6/1,0.769230769
1999/6/2,0.761538462
1999/6/3,0.753846154
1999/6/4,0.746153846
1999/6/7,0.738461538
1999/6/8,0.730769231
1999/6/9,0.723076923
1999/6/10,0.715384615
1999/6/11,0.707692308
1999/6/14,0.7
1999/6/15,0.692307692
1999/6/16,0.684615385
1999/6/17,0.676923077
1999/6/18,0.669230769
1999/6/21,0.661538462
1999/6/22,0.653846154
1999/6/23,0.646153846
1999/6/24,0.638461538
1999/6/25,0.630769231
1999/6/28,0.623076923
1999/6/29,0.615384615
1999/6/30,0.607692308
1999/7/1,0.6
1999/7/2,0.592307692
1999/7/6,0.584615385
1999/7/7,0.576923077
1999/7/8,0.569230769
1999/7/9,0.561538462
1999/7/12,0.553846154
1999/7/13,0.546153846
1999/7/14,0.538461538
1999/7/15,0.530769231
1999/7/16,0.523076923
1999/7/19,0.515384615
1999/7/20,0.507692308
1999/7/21,0.5
1999/7/22,0.492307692
1999/7/23,0.484615385
1999/7/26,0.476923077
1999/7/27,0.469230769
1999/7/28,0.461538462
1999/7/29,0.453846154
1999/7/30,0.446153846
1999/8/2,0.438461538
1999/8/3,0.430769231
1999/8/4,0.423076923
1999/8/5,0.415384615
1999/8/6,0.407692308
1999/8/9,0.4
1999/8/10,0.392307692
1999/8/11,0.384615385
1999/8/12,0.376923077
1999/8/13,0.369230769
1999/8/16,0.361538462
1999/8/17,0.353846154
1999/8/18,0.346153846
1999/8/19,0.338461538
1999/8/20,0.330769231
1999/8/23,0.323076923
1999/8/24,0.315384615
1999/8/25,0.307692308
1999/8/26,0.3
1999/8/27,0.292307692
1999/8/30,0.284615385
1999/8/31,0.276923077
1999/9/1,0.269230769
1999/9/2,0.261538462
1999/9/3,0.253846154
1999/9/7,0.246153846
1999/9/8,0.238461538
1999/9/9,0.230769231
1999/9/10,0.223076923
1999/9/13,0.215384615
1999/9/14,0.207692308
1999/9/15,0.2
1999/9/16,0.192307692
1999/9/17,0.184615385
1999/9/20,0.176923077
1999/9/21,0.169230769
1999/9/22,0.161538462
1999/9/23,0.153846154
1999/9/24,0.146153846
1999/9/27,0.138461538
1999/9/28,0.130769231
1999/9/29,0.123076923
1999/9/30,0.115384615
1999/10/1,0.107692308
1999/10/4,0.1
1999/10/5,0.092307692
1999/10/6,0.084615385
1999/10/7,0.076923077
1999/10/8,0.069230769
1999/10/11,0.061538462
1999/10/12,0.053846154
1999/10/13,0.046153846
1999/10/14,0.038461538
1999/10/15,0.030769231
1999/10/18,0.023076923
1999/10/19,0.015384615
1999/10/20,0.007692308
1999/10/21,0
1999/10/22,0
1999/10/25,0
1999/10/26,0
1999/10/27,0.007692308
1999/10/28,0.015384615
1999/10/29,0.023076923
1999/11/1,0.030769231
1999/11/2,0.038461538
1999/11/3,0.046153846
1999/11/4,0.053846154
1999/11/5,0.061538462
1999/11/8,0.069230769
1999/11/9,0.076923077
1999/11/10,0.084615385
1999/11/11,0.092307692
1999/11/12,0.1
1999/11/15,0.107692308
1999/11/16,0.115384615
1999/11/17,0.123076923
1999/11/18,0.130769231
1999/11/19,0.138461538
1999/11/22,0.146153846
1999/11/23,0.153846154
1999/11/24,0.161538462
1999/11/26,0.169230769
1999/11/29,0.176923077
1999/11/30,0.184615385
1999/12/1,0.192307692
1999/12/2,0.2
1999/12/3,0.207692308
1999/12/6,0.215384615
1999/12/7,0.223076923
1999/12/8,0.230769231
1999/12/9,0.238461538
1999/12/10,0.246153846
1999/12/13,0.253846154
1999/12/14,0.261538462
1999/12/15,0.269230769
1999/12/16,0.276923077
1999/12/17,0.284615385
1999/12/20,0.292307692
1999/12/21,0.3
1999/12/22,0.307692308
1999/12/23,0.315384615
1999/12/27,0.323076923
1999/12/28,0.330769231
1999/12/29,0.338461538
1999/12/30,0.346153846
1999/12/31,0.353846154
2000/1/3,0.361538462
2000/1/4,0.369230769
2000/1/5,0.376923077
2000/1/6,0.384615385
2000/1/7,0.392307692
2000/1/10,0.4
2000/1/11,0.407692308
2000/1/12,0.415384615
2000/1/13,0.423076923
2000/1/14,0.430769231
2000/1/18,0.438461538
2000/1/19,0.446153846
2000/1/20,0.453846154
2000/1/21,0.461538462
2000/1/24,0.469230769
2000/1/25,0.476923077
2000/1/26,0.484615385
2000/1/27,0.492307692
2000/1/28,0.5
2000/1/31,0.507692308
2000/2/1,0.515384615
2000/2/2,0.523076923
2000/2/3,0.530769231
2000/2/4,0.538461538
2000/2/7,0.546153846
2000/2/8,0.553846154
2000/2/9,0.561538462
2000/2/10,0.569230769
2000/2/11,0.576923077
2000/2/14,0.584615385
2000/2/15,0.592307692
2000/2/16,0.6
2000/2/17,0.607692308
2000/2/18,0.615384615
2000/2/22,0.623076923
2000/2/23,0.630769231
2000/2/24,0.638461538
2000/2/25,0.646153846
2000/2/28,0.653846154
2000/2/29,0.661538462
2000/3/1,0.669230769
2000/3/2,0.676923077
2000/3/3,0.684615385
2000/3/6,0.692307692
2000/3/7,0.7
2000/3/8,0.707692308
2000/3/9,0.715384615
2000/3/10,0.723076923
2000/3/13,0.730769231
2000/3/14,0.738461538
2000/3/15,0.746153846
2000/3/16,0.753846154
2000/3/17,0.761538462
2000/3/20,0.769230769
2000/3/21,0.776923077
2000/3/22,0.784615385
2000/3/23,0.792307692
2000/3/24,0.8
2000/3/27,0.807692308
2000/3/28,0.815384615
2000/3/29,0.823076923
2000/3/30,0.830769231
2000/3/31,0.838461538
2000/4/3,0.846153846
2000/4/4,0.853846154
2000/4/5,0.861538462
2000/4/6,0.869230769
2000/4/7,0.876923077
2000/4/10,0.884615385
2000/4/11,0.892307692
2000/4/12,0.9
2000/4/13,0.907692308
2000/4/14,0.915384615
2000/4/17,0.923076923
2000/4/18,0.930769231
2000/4/19,0.930769231
2000/4/20,0.930769231
2000/4/24,0.930769231
2000/4/25,0.930769231
2000/4/26,0.930769231
2000/4/27,0.930769231
2000/4/28,0.930769231
2000/5/1,0.930769231
2000/5/2,0.923076923
2000/5/3,0.915384615
2000/5/4,0.907692308
2000/5/5,0.9
2000/5/8,0.892307692
2000/5/9,0.884615385
2000/5/10,0.876923077
2000/5/11,0.869230769
2000/5/12,0.861538462
2000/5/15,0.853846154
2000/5/16,0.846153846
2000/5/17,0.838461538
2000/5/18,0.830769231
2000/5/19,0.823076923
2000/5/22,0.815384615
2000/5/23,0.807692308
2000/5/24,0.8
2000/5/25,0.792307692
2000/5/26,0.784615385
2000/5/30,0.776923077
2000/5/31,0.769230769
2000/6/1,0.761538462
2000/6/2,0.753846154
2000/6/5,0.746153846
2000/6/6,0.738461538
2000/6/7,0.730769231
2000/6/8,0.723076923
2000/6/9,0.715384615
2000/6/12,0.707692308
2000/6/13,0.7
2000/6/14,0.692307692
2000/6/15,0.684615385
2000/6/16,0.676923077
2000/6/19,0.669230769
2000/6/20,0.661538462
2000/6/21,0.653846154
2000/6/22,0.646153846
2000/6/23,0.638461538
2000/6/26,0.630769231
2000/6/27,0.623076923
2000/6/28,0.615384615
2000/6/29,0.607692308
2000/6/30,0.6
2000/7/3,0.592307692
2000/7/5,0.584615385
2000/7/6,0.576923077
2000/7/7,0.569230769
2000/7/10,0.561538462
2000/7/11,0.553846154
2000/7/12,0.546153846
2000/7/13,0.538461538
2000/7/14,0.530769231
2000/7/17,0.523076923
2000/7/18,0.515384615
2000/7/19,0.507692308
2000/7/20,0.5
2000/7/21,0.492307692
2000/7/24,0.484615385
2000/7/25,0.476923077
2000/7/26,0.469230769
2000/7/27,0.461538462
2000/7/28,0.453846154
2000/7/31,0.446153846
2000/8/1,0.438461538
2000/8/2,0.430769231
2000/8/3,0.423076923
2000/8/4,0.415384615
2000/8/7,0.407692308
2000/8/8,0.4
2000/8/9,0.392307692
2000/8/10,0.384615385
2000/8/11,0.376923077
2000/8/14,0.369230769
2000/8/15,0.361538462
2000/8/16,0.353846154
2000/8/17,0.346153846
2000/8/18,0.338461538
2000/8/21,0.330769231
2000/8/22,0.323076923
2000/8/23,0.315384615
2000/8/24,0.307692308
2000/8/25,0.3
2000/8/28,0.292307692
2000/8/29,0.284615385
2000/8/30,0.276923077
2000/8/31,0.269230769
2000/9/1,0.261538462
2000/9/5,0.253846154
2000/9/6,0.246153846
2000/9/7,0.238461538
2000/9/8,0.230769231
2000/9/11,0.223076923
2000/9/12,0.215384615
2000/9/13,0.207692308
2000/9/14,0.2
2000/9/15,0.192307692
2000/9/18,0.184615385
2000/9/19,0.176923077
2000/9/20,0.169230769
2000/9/21,0.161538462
2000/9/22,0.153846154
2000/9/25,0.146153846
2000/9/26,0.138461538
2000/9/27,0.130769231
2000/9/28,0.123076923
2000/9/29,0.115384615
2000/10/2,0.107692308
2000/10/3,0.1
2000/10/4,0.092307692
2000/10/5,0.084615385
2000/10/6,0.076923077
2000/10/9,0.069230769
2000/10/10,0.061538462
2000/10/11,0.053846154
2000/10/12,0.046153846
2000/10/13,0.038461538
2000/10/16,0.030769231
2000/10/17,0.023076923
2000/10/18,0.015384615
2000/10/19,0.007692308
2000/10/20,0
2000/10/23,0
2000/10/24,0
2000/10/25,0.007692308
2000/10/26,0.015384615
2000/10/27,0.023076923
2000/10/30,0.030769231
2000/10/31,0.038461538
2000/11/1,0.046153846
2000/11/2,0.053846154
2000/11/3,0.061538462
2000/11/6,0.069230769
2000/11/7,0.076923077
2000/11/8,0.084615385
2000/11/9,0.092307692
2000/11/10,0.1
2000/11/13,0.107692308
2000/11/14,0.115384615
2000/11/15,0.123076923
2000/11/16,0.130769231
2000/11/17,0.138461538
2000/11/20,0.146153846
2000/11/21,0.153846154
2000/11/22,0.161538462
2000/11/24,0.169230769
2000/11/27,0.176923077
2000/11/28,0.184615385
2000/11/29,0.192307692
2000/11/30,0.2
2000/12/1,0.207692308
2000/12/4,0.215384615
2000/12/5,0.223076923
2000/12/6,0.230769231
2000/12/7,0.238461538
2000/12/8,0.246153846
2000/12/11,0.253846154
2000/12/12,0.261538462
2000/12/13,0.269230769
2000/12/14,0.276923077
2000/12/15,0.284615385
2000/12/18,0.292307692
2000/12/19,0.3
2000/12/20,0.307692308
2000/12/21,0.315384615
2000/12/22,0.323076923
2000/12/26,0.330769231
2000/12/27,0.338461538
2000/12/28,0.346153846
2000/12/29,0.353846154
2001/1/2,0.361538462
2001/1/3,0.369230769
2001/1/4,0.376923077
2001/1/5,0.384615385
2001/1/8,0.392307692
2001/1/9,0.4
2001/1/10,0.407692308
2001/1/11,0.415384615
2001/1/12,0.423076923
2001/1/16,0.430769231
2001/1/17,0.438461538
2001/1/18,0.446153846
2001/1/19,0.453846154
2001/1/22,0.461538462
2001/1/23,0.469230769
2001/1/24,0.476923077
2001/1/25,0.484615385
2001/1/26,0.492307692
2001/1/29,0.5
2001/1/30,0.507692308
2001/1/31,0.515384615
2001/2/1,0.523076923
2001/2/2,0.530769231
2001/2/5,0.538461538
2001/2/6,0.546153846
2001/2/7,0.553846154
2001/2/8,0.561538462
2001/2/9,0.569230769
2001/2/12,0.576923077
2001/2/13,0.584615385
2001/2/14,0.592307692
2001/2/15,0.6
2001/2/16,0.607692308
2001/2/20,0.615384615
2001/2/21,0.623076923
2001/2/22,0.630769231
2001/2/23,0.638461538
2001/2/26,0.646153846
2001/2/27,0.653846154
2001/2/28,0.661538462
2001/3/1,0.669230769
2001/3/2,0.676923077
2001/3/5,0.684615385
2001/3/6,0.692307692
2001/3/7,0.7
2001/3/8,0.707692308
2001/3/9,0.715384615
2001/3/12,0.723076923
2001/3/13,0.730769231
2001/3/14,0.738461538
2001/3/15,0.746153846
2001/3/16,0.753846154
2001/3/19,0.761538462
2001/3/20,0.769230769
2001/3/21,0.776923077
2001/3/22,0.784615385
2001/3/23,0.792307692
2001/3/26,0.8
2001/3/27,0.807692308
2001/3/28,0.815384615
2001/3/29,0.823076923
2001/3/30,0.830769231
2001/4/2,0.838461538
2001/4/3,0.846153846
2001/4/4,0.853846154
2001/4/5,0.861538462
2001/4/6,0.869230769
2001/4/9,0.876923077
2001/4/10,0.884615385
2001/4/11,0.892307692
2001/4/12,0.892307692
2001/4/16,0.892307692
2001/4/17,0.892307692
2001/4/18,0.892307692
2001/4/19,0.892307692
2001/4/20,0.892307692
2001/4/23,0.892307692
2001/4/24,0.892307692
2001/4/25,0.892307692
2001/4/26,0.892307692
2001/4/27,0.892307692
2001/4/30,0.892307692
2001/5/1,0.892307692
2001/5/2,0.884615385
2001/5/3,0.876923077
2001/5/4,0.869230769
2001/5/7,0.861538462
2001/5/8,0.853846154
2001/5/9,0.846153846
2001/5/10,0.838461538
2001/5/11,0.830769231
2001/5/14,0.823076923
2001/5/15,0.815384615
2001/5/16,0.807692308
2001/5/17,0.8
2001/5/18,0.792307692
2001/5/21,0.784615385
2001/5/22,0.776923077
2001/5/23,0.769230769
2001/5/24,0.761538462
2001/5/25,0.753846154
2001/5/29,0.746153846
2001/5/30,0.738461538
2001/5/31,0.730769231
2001/6/1,0.723076923
2001/6/4,0.715384615
2001/6/5,0.707692308
2001/6/6,0.7
2001/6/7,0.692307692
2001/6/8,0.684615385
2001/6/11,0.676923077
2001/6/12,0.669230769
2001/6/13,0.661538462
2001/6/14,0.653846154
2001/6/15,0.646153846
2001/6/18,0.638461538
2001/6/19,0.630769231
2001/6/20,0.623076923
2001/6/21,0.615384615
2001/6/22,0.607692308
2001/6/25,0.6
2001/6/26,0.592307692
2001/6/27,0.584615385
2001/6/28,0.576923077
2001/6/29,0.569230769
2001/7/2,0.561538462
2001/7/3,0.553846154
2001/7/5,0.546153846
2001/7/6,0.538461538
2001/7/9,0.530769231
2001/7/10,0.523076923
2001/7/11,0.515384615
2001/7/12,0.507692308
2001/7/13,0.5
2001/7/16,0.492307692
2001/7/17,0.484615385
2001/7/18,0.476923077
2001/7/19,0.469230769
2001/7/20,0.461538462
2001/7/23,0.453846154
2001/7/24,0.446153846
2001/7/25,0.438461538
2001/7/26,0.430769231
2001/7/27,0.423076923
2001/7/30,0.415384615
2001/7/31,0.407692308
2001/8/1,0.4
2001/8/2,0.392307692
2001/8/3,0.384615385
2001/8/6,0.376923077
2001/8/7,0.369230769
2001/8/8,0.361538462
2001/8/9,0.353846154
2001/8/10,0.346153846
2001/8/13,0.338461538
2001/8/14,0.330769231
2001/8/15,0.323076923
2001/8/16,0.315384615
2001/8/17,0.307692308
2001/8/20,0.3
2001/8/21,0.292307692
2001/8/22,0.284615385
2001/8/23,0.276923077
2001/8/24,0.269230769
2001/8/27,0.261538462
2001/8/28,0.253846154
2001/8/29,0.246153846
2001/8/30,0.238461538
2001/8/31,0.230769231
2001/9/4,0.223076923
2001/9/5,0.215384615
2001/9/6,0.207692308
2001/9/7,0.2
2001/9/10,0.192307692
2001/9/17,0.184615385
2001/9/18,0.176923077
2001/9/19,0.169230769
2001/9/20,0.161538462
2001/9/21,0.153846154
2001/9/24,0.146153846
2001/9/25,0.138461538
2001/9/26,0.130769231
2001/9/27,0.123076923
2001/9/28,0.115384615
2001/10/1,0.107692308
2001/10/2,0.1
2001/10/3,0.092307692
2001/10/4,0.084615385
2001/10/5,0.076923077
2001/10/8,0.069230769
2001/10/9,0.061538462
2001/10/10,0.053846154
2001/10/11,0.046153846
2001/10/12,0.038461538
2001/10/15,0.030769231
2001/10/16,0.023076923
2001/10/17,0.015384615
2001/10/18,0.007692308
2001/10/19,0
2001/10/22,0
2001/10/23,0
2001/10/24,0
2001/10/25,0.007692308
2001/10/26,0.015384615
2001/10/29,0.023076923
2001/10/30,0.030769231
2001/10/31,0.038461538
2001/11/1,0.046153846
2001/11/2,0.053846154
2001/11/5,0.061538462
2001/11/6,0.069230769
2001/11/7,0.076923077
2001/11/8,0.084615385
2001/11/9,0.092307692
2001/11/12,0.1
2001/11/13,0.107692308
2001/11/14,0.115384615
2001/11/15,0.123076923
2001/11/16,0.130769231
2001/11/19,0.138461538
2001/11/20,0.146153846
2001/11/21,0.153846154
2001/11/23,0.161538462
2001/11/26,0.169230769
2001/11/27,0.176923077
2001/11/28,0.184615385
2001/11/29,0.192307692
2001/11/30,0.2
2001/12/3,0.207692308
2001/12/4,0.215384615
2001/12/5,0.223076923
2001/12/6,0.230769231
2001/12/7,0.238461538
2001/12/10,0.246153846
2001/12/11,0.253846154
2001/12/12,0.261538462
2001/12/13,0.269230769
2001/12/14,0.276923077
2001/12/17,0.284615385
2001/12/18,0.292307692
2001/12/19,0.3
2001/12/20,0.307692308
2001/12/21,0.315384615
2001/12/24,0.323076923
2001/12/26,0.330769231
2001/12/27,0.338461538
2001/12/28,0.346153846
2001/12/31,0.353846154
2002/1/2,0.361538462
2002/1/3,0.369230769
2002/1/4,0.376923077
2002/1/7,0.384615385
2002/1/8,0.392307692
2002/1/9,0.4
2002/1/10,0.407692308
2002/1/11,0.415384615
2002/1/14,0.423076923
2002/1/15,0.430769231
2002/1/16,0.438461538
2002/1/17,0.446153846
2002/1/18,0.453846154
2002/1/22,0.461538462
2002/1/23,0.469230769
2002/1/24,0.476923077
2002/1/25,0.484615385
2002/1/28,0.492307692
2002/1/29,0.5
2002/1/30,0.507692308
2002/1/31,0.515384615
2002/2/1,0.523076923
2002/2/4,0.530769231
2002/2/5,0.538461538
2002/2/6,0.546153846
2002/2/7,0.553846154
2002/2/8,0.561538462
2002/2/11,0.569230769
2002/2/12,0.576923077
2002/2/13,0.584615385
2002/2/14,0.592307692
2002/2/15,0.6
2002/2/19,0.607692308
2002/2/20,0.615384615
2002/2/21,0.623076923
2002/2/22,0.630769231
2002/2/25,0.638461538
2002/2/26,0.646153846
2002/2/27,0.653846154
2002/2/28,0.661538462
2002/3/1,0.669230769
2002/3/4,0.676923077
2002/3/5,0.684615385
2002/3/6,0.692307692
2002/3/7,0.7
2002/3/8,0.707692308
2002/3/11,0.715384615
2002/3/12,0.723076923
2002/3/13,0.730769231
2002/3/14,0.738461538
2002/3/15,0.746153846
2002/3/18,0.753846154
2002/3/19,0.761538462
2002/3/20,0.769230769
2002/3/21,0.776923077
2002/3/22,0.784615385
2002/3/25,0.792307692
2002/3/26,0.8
2002/3/27,0.807692308
2002/3/28,0.815384615
2002/4/1,0.823076923
2002/4/2,0.830769231
2002/4/3,0.838461538
2002/4/4,0.846153846
2002/4/5,0.853846154
2002/4/8,0.861538462
2002/4/9,0.869230769
2002/4/10,0.876923077
2002/4/11,0.884615385
2002/4/12,0.892307692
2002/4/15,0.9
2002/4/16,0.907692308
2002/4/17,0.915384615
2002/4/18,0.923076923
2002/4/19,0.923076923
2002/4/22,0.923076923
2002/4/23,0.923076923
2002/4/24,0.923076923
2002/4/25,0.923076923
2002/4/26,0.923076923
2002/4/29,0.923076923
2002/4/30,0.923076923
2002/5/1,0.923076923
2002/5/2,0.915384615
2002/5/3,0.907692308
2002/5/6,0.9
2002/5/7,0.892307692
2002/5/8,0.884615385
2002/5/9,0.876923077
2002/5/10,0.869230769
2002/5/13,0.861538462
2002/5/14,0.853846154
2002/5/15,0.846153846
2002/5/16,0.838461538
2002/5/17,0.830769231
2002/5/20,0.823076923
2002/5/21,0.815384615
2002/5/22,0.807692308
2002/5/23,0.8
2002/5/24,0.792307692
2002/5/28,0.784615385
2002/5/29,0.776923077
2002/5/30,0.769230769
2002/5/31,0.761538462
2002/6/3,0.753846154
2002/6/4,0.746153846
2002/6/5,0.738461538
2002/6/6,0.730769231
2002/6/7,0.723076923
2002/6/10,0.715384615
2002/6/11,0.707692308
2002/6/12,0.7
2002/6/13,0.692307692
2002/6/14,0.684615385
2002/6/17,0.676923077
2002/6/18,0.669230769
2002/6/19,0.661538462
2002/6/20,0.653846154
2002/6/21,0.646153846
2002/6/24,0.638461538
2002/6/25,0.630769231
2002/6/26,0.623076923
2002/6/27,0.615384615
2002/6/28,0.607692308
2002/7/1,0.6
2002/7/2,0.592307692
2002/7/3,0.584615385
2002/7/5,0.576923077
2002/7/8,0.569230769
2002/7/9,0.561538462
2002/7/10,0.553846154
2002/7/11,0.546153846
2002/7/12,0.538461538
2002/7/15,0.530769231
2002/7/16,0.523076923
2002/7/17,0.515384615
2002/7/18,0.507692308
2002/7/19,0.5
2002/7/22,0.492307692
2002/7/23,0.484615385
2002/7/24,0.476923077
2002/7/25,0.469230769
2002/7/26,0.461538462
2002/7/29,0.453846154
2002/7/30,0.446153846
2002/7/31,0.438461538
2002/8/1,0.430769231
2002/8/2,0.423076923
2002/8/5,0.415384615
2002/8/6,0.407692308
2002/8/7,0.4
2002/8/8,0.392307692
2002/8/9,0.384615385
2002/8/12,0.376923077
2002/8/13,0.369230769
2002/8/14,0.361538462
2002/8/15,0.353846154
2002/8/16,0.346153846
2002/8/19,0.338461538
2002/8/20,0.330769231
2002/8/21,0.323076923
2002/8/22,0.315384615
2002/8/23,0.307692308
2002/8/26,0.3
2002/8/27,0.292307692
2002/8/28,0.284615385
2002/8/29,0.276923077
2002/8/30,0.269230769
2002/9/3,0.261538462
2002/9/4,0.253846154
2002/9/5,0.246153846
2002/9/6,0.238461538
2002/9/9,0.230769231
2002/9/10,0.223076923
2002/9/11,0.215384615
2002/9/12,0.207692308
2002/9/13,0.2
2002/9/16,0.192307692
2002/9/17,0.184615385
2002/9/18,0.176923077
2002/9/19,0.169230769
2002/9/20,0.161538462
2002/9/23,0.153846154
2002/9/24,0.146153846
2002/9/25,0.138461538
2002/9/26,0.130769231
2002/9/27,0.123076923
2002/9/30,0.115384615
2002/10/1,0.107692308
2002/10/2,0.1
2002/10/3,0.092307692
2002/10/4,0.084615385
2002/10/7,0.076923077
2002/10/8,0.069230769
2002/10/9,0.061538462
2002/10/10,0.053846154
2002/10/11,0.046153846
2002/10/14,0.038461538
2002/10/15,0.030769231
2002/10/16,0.023076923
2002/10/17,0.015384615
2002/10/18,0.007692308
2002/10/21,0
2002/10/22,0
2002/10/23,0
2002/10/24,0
2002/10/25,0.007692308
2002/10/28,0.015384615
2002/10/29,0.023076923
2002/10/30,0.030769231
2002/10/31,0.038461538
2002/11/1,0.046153846
2002/11/4,0.053846154
2002/11/5,0.061538462
2002/11/6,0.069230769
2002/11/7,0.076923077
2002/11/8,0.084615385
2002/11/11,0.092307692
2002/11/12,0.1
2002/11/13,0.107692308
2002/11/14,0.115384615
2002/11/15,0.123076923
2002/11/18,0.130769231
2002/11/19,0.138461538
2002/11/20,0.146153846
2002/11/21,0.153846154
2002/11/22,0.161538462
2002/11/25,0.169230769
2002/11/26,0.176923077
2002/11/27,0.184615385
2002/11/29,0.192307692
2002/12/2,0.2
2002/12/3,0.207692308
2002/12/4,0.215384615
2002/12/5,0.223076923
2002/12/6,0.230769231
2002/12/9,0.238461538
2002/12/10,0.246153846
2002/12/11,0.253846154
2002/12/12,0.261538462
2002/12/13,0.269230769
2002/12/16,0.276923077
2002/12/17,0.284615385
2002/12/18,0.292307692
2002/12/19,0.3
2002/12/20,0.307692308
2002/12/23,0.315384615
2002/12/24,0.323076923
2002/12/26,0.330769231
2002/12/27,0.338461538
2002/12/30,0.346153846
2002/12/31,0.353846154
